model,config,assay,delta,snr
15B,fp8_dyn,LYAM1_HUMAN_Elazar_2016,-0.00047068385282189595,9.51018012973198
15B,fp8_dyn,MAFG_MOUSE_Tsuboyama_2023_1K1V,0.0251868150758478,8.13186364649186
15B,fp8_dyn,MBD11_ARATH_Tsuboyama_2023_6ACV,-0.0031912331137986527,13.254683908613451
15B,fp8_dyn,MET_HUMAN_Estevam_2023,0.0024106596496951127,18.339643464635984
15B,fp8_dyn,MK01_HUMAN_Brenan_2016,0.005557717952433205,14.774242196354258
15B,fp8_dyn,MLAC_ECOLI_MacRae_2023,0.0008760395999317661,16.971260190093965
15B,fp8_dyn,MSH2_HUMAN_Jia_2020,0.00494323660496368,7.884145489913557
15B,fp8_dyn,MTH3_HAEAE_RockahShmuel_2015,-0.0009151414723421736,16.950718998753405
15B,fp8_dyn,MTHR_HUMAN_Weile_2021,0.0023999009529137028,13.126755380280697
15B,fp8_dyn,MYO3_YEAST_Tsuboyama_2023_2BTT,-0.007082263043084097,12.365465449074586
15B,fp8_dyn,NCAP_I34A1_Doud_2015,-0.023429950615395212,2.451143963589143
15B,fp8_dyn,NKX31_HUMAN_Tsuboyama_2023_2L9R,-0.004038280428426688,18.84410465098557
15B,fp8_dyn,NRAM_I33A0_Jiang_2016,-0.012029064703051762,9.290749450590482
15B,fp8_dyn,NUD15_HUMAN_Suiter_2020,0.006807603397152362,13.39594077614891
15B,fp8_dyn,NUSA_ECOLI_Tsuboyama_2023_1WCL,-0.006482285591948855,23.576271523299685
15B,fp8_dyn,NUSG_MYCTU_Tsuboyama_2023_2MI6,0.009910229974250784,19.759263943848694
15B,fp8_dyn,OBSCN_HUMAN_Tsuboyama_2023_1V1C,0.007733926257763035,16.14653250755834
15B,fp8_dyn,ODP2_GEOSE_Tsuboyama_2023_1W4G,-0.0026582267644764956,19.850517366150576
15B,fp8_dyn,OPSD_HUMAN_Wan_2019,0.0006363563051391963,14.030037820872856
15B,fp8_dyn,OTC_HUMAN_Lo_2023,0.004288742407938528,14.67113390341605
15B,fp8_dyn,OTU7A_HUMAN_Tsuboyama_2023_2L2D,-0.008489700228520247,6.303860188390304
15B,fp8_dyn,OXDA_RHOTO_Vanella_2023_activity,-0.001985942888339809,14.380697705970992
15B,fp8_dyn,OXDA_RHOTO_Vanella_2023_expression,0.0011443869494517922,14.497016324756368
15B,fp8_dyn,P53_HUMAN_Giacomelli_2018_Null_Etoposide,-0.00257283700608979,18.80923093191271
15B,fp8_dyn,P53_HUMAN_Giacomelli_2018_Null_Nutlin,-0.0026257438033114866,18.80923093191271
15B,fp8_dyn,P53_HUMAN_Giacomelli_2018_WT_Nutlin,-0.0010070728273358087,18.80923093191271
15B,fp8_dyn,P53_HUMAN_Kotler_2018,0.0006973283851132717,18.230306695142495
15B,fp8_dyn,P84126_THETH_Chan_2017,0.004187787355309336,10.335252828766333
15B,fp8_dyn,PABP_YEAST_Melamed_2013,-0.0031717821922899736,16.162990616777684
15B,fp8_dyn,PAI1_HUMAN_Huttinger_2021,0.00085956876282689,10.288875880163395
15B,fp8_dyn,PA_I34A1_Wu_2015,-0.0004268878036489121,4.615916921827069
15B,fp8_dyn,PHOT_CHLRE_Chen_2023,0.00552266872386431,22.03334567044176
15B,fp8_dyn,PIN1_HUMAN_Tsuboyama_2023_1I6C,-0.009158171391021819,11.829937114607127
15B,fp8_dyn,PITX2_HUMAN_Tsuboyama_2023_2L7M,0.0008699252535386837,22.639263288529882
15B,fp8_dyn,PKN1_HUMAN_Tsuboyama_2023_1URF,0.001594210786326794,13.928392091121399
15B,fp8_dyn,POLG_DEN26_Suphatrakul_2023,-0.0028090304292834323,10.286420678476269
15B,fp8_dyn,POLG_PESV_Tsuboyama_2023_2MXD,0.0458133798619864,7.552797159202256
15B,fp8_dyn,PPARG_HUMAN_Majithia_2016,-0.001474185465394795,16.076552666046965
15B,fp8_dyn,PPM1D_HUMAN_Miller_2022,0.0018326481339973055,17.483328156379642
15B,fp8_dyn,PR40A_HUMAN_Tsuboyama_2023_1UZC,-0.009122346187634078,12.86065121146836
15B,fp8_dyn,PRKN_HUMAN_Clausen_2023,2.601154465808886e-05,15.911943245641805
15B,fp8_dyn,PSAE_PICP2_Tsuboyama_2023_1PSE,0.006131173128170908,17.076598547288516
15B,fp8_dyn,PTEN_HUMAN_Matreyek_2021,0.002833845932995127,7.657521667473573
15B,fp8_dyn,PTEN_HUMAN_Mighell_2018,0.006925924769472791,7.909824741466017
15B,fp8_dyn,Q2N0S5_9HIV1_Haddox_2018,-0.0033618530523847057,3.107044155065792
15B,fp8_dyn,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,0.0006922070847457107,10.587233033888166
15B,fp8_dyn,Q53Z42_HUMAN_McShan_2019_expression,-0.004503203762634023,10.587233033888166
15B,fp8_dyn,Q59976_STRSQ_Romero_2015,-0.0029268081251755396,16.27843240445814
15B,fp8_dyn,Q6WV12_9MAXI_Somermeyer_2022,-0.0012715433522391996,2.6772369309944457
15B,fp8_dyn,Q837P4_ENTFA_Meier_2023,-0.0019035305131347435,18.409594301510754
15B,fp8_dyn,Q837P5_ENTFA_Meier_2023,0.0042795122205797065,16.474057130944697
15B,fp8_dyn,Q8WTC7_9CNID_Somermeyer_2022,-0.016514049570832797,3.3293440443537357
15B,fp8_dyn,R1AB_SARS2_Flynn_2022,-0.004215860337521193,7.656816600823293
15B,fp8_dyn,RAD_ANTMA_Tsuboyama_2023_2CJJ,-0.009309542444919328,22.569823553932075
15B,fp8_dyn,RAF1_HUMAN_Zinkus-Boltz_2019,0.012976097177839985,11.525077834621905
15B,fp8_dyn,RASH_HUMAN_Bandaru_2017,0.005562691628387573,13.151686268641475
15B,fp8_dyn,RASK_HUMAN_Weng_2022_abundance,-0.010237884022403304,13.209306475044993
15B,fp8_dyn,RASK_HUMAN_Weng_2022_binding-DARPin_K55,-0.0033973254013712206,13.308060257261575
15B,fp8_dyn,RBP1_HUMAN_Tsuboyama_2023_2KWH,-0.003235594781401785,8.930338577389303
15B,fp8_dyn,RCD1_ARATH_Tsuboyama_2023_5OAO,0.007572788210645609,15.644183406431843
15B,fp8_dyn,RCRO_LAMBD_Tsuboyama_2023_1ORC,-0.002640177048302439,22.320856274749577
15B,fp8_dyn,RD23A_HUMAN_Tsuboyama_2023_1IFY,0.002930974586789703,19.15296874159179
15B,fp8_dyn,RDRP_I33A0_Li_2023,-0.0019630065390949247,7.972355684139986
15B,fp8_dyn,REV_HV1H2_Fernandes_2016,0.0027441616194883167,12.401148863205105
15B,fp8_dyn,RFAH_ECOLI_Tsuboyama_2023_2LCL,0.0006350809632990062,17.775731907258923
15B,fp8_dyn,RL20_AQUAE_Tsuboyama_2023_1GYZ,0.0029505727420029437,27.15993855964324
15B,fp8_dyn,RL40A_YEAST_Mavor_2016,-0.00737093128118671,13.186716724219
15B,fp8_dyn,RL40A_YEAST_Roscoe_2013,-0.007996070693441437,12.857806039956758
15B,fp8_dyn,RL40A_YEAST_Roscoe_2014,-0.001602606647808702,13.453220544411662
15B,fp8_dyn,RNC_ECOLI_Weeks_2023,0.0028207131113882067,16.515108050626054
15B,fp8_dyn,RPC1_BP434_Tsuboyama_2023_1R69,0.002092053603266586,33.95059468030245
15B,fp8_dyn,RPC1_LAMBD_Li_2019_high-expression,0.003118029359009178,10.109504860568629
15B,fp8_dyn,RPC1_LAMBD_Li_2019_low-expression,-0.004118533485677922,10.109504860568629
15B,fp8_dyn,RS15_GEOSE_Tsuboyama_2023_1A32,-0.0006755736507318977,19.145450296740044
15B,fp8_dyn,S22A1_HUMAN_Yee_2023_abundance,0.005968291815358406,14.181780466910467
15B,fp8_dyn,S22A1_HUMAN_Yee_2023_activity,0.005026874745842624,14.230785870465622
15B,fp8_dyn,SAV1_MOUSE_Tsuboyama_2023_2YSB,-0.0034896306775165087,12.669065796348024
15B,fp8_dyn,SBI_STAAM_Tsuboyama_2023_2JVG,0.00015738650361979412,9.873772291214886
15B,fp8_dyn,SC6A4_HUMAN_Young_2021,0.0029453384099483726,16.347317967923313
15B,fp8_dyn,SCIN_STAAR_Tsuboyama_2023_2QFF,0.014578183374508669,14.333746976798615
15B,fp8_dyn,SDA_BACSU_Tsuboyama_2023_1PV0,0.008023442078731291,34.8300446656679
15B,fp8_dyn,SERC_HUMAN_Xie_2023,0.0009484684570132407,16.98577374729862
15B,fp8_dyn,SHOC2_HUMAN_Kwon_2022,0.012975142430483921,7.170852143294226
15B,fp8_dyn,SOX30_HUMAN_Tsuboyama_2023_7JJK,0.003092738121613814,10.541394499671359
15B,fp8_dyn,SPA_STAAU_Tsuboyama_2023_1LP1,0.0294751023934188,8.578346732338465
15B,fp8_dyn,SPG1_STRSG_Olson_2014,0.00909709586037788,16.91667124570846
15B,fp8_dyn,SPG1_STRSG_Wu_2016,-0.005400395741896602,15.863520283295733
15B,fp8_dyn,SPG2_STRSG_Tsuboyama_2023_5UBS,0.005483912583076678,18.739705841673114
15B,fp8_dyn,SPTN1_CHICK_Tsuboyama_2023_1TUD,0.010379491408676,10.341368437672482
15B,fp8_dyn,SQSTM_MOUSE_Tsuboyama_2023_2RRU,0.01926784725003905,8.193138708983549
15B,fp8_dyn,SR43C_ARATH_Tsuboyama_2023_2N88,-0.006290333147288996,21.285023569414445
15B,fp8_dyn,SRBS1_HUMAN_Tsuboyama_2023_2O2W,0.005395988193769963,14.172013047042608
15B,fp8_dyn,SRC_HUMAN_Ahler_2019,0.0022321395120842857,13.656067268846495
15B,fp8_dyn,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,0.005065496923826296,13.926381852752334
15B,fp8_dyn,SRC_HUMAN_Nguyen_2022,-0.0005973142821769639,13.655654027323115
15B,fp8_dyn,SUMO1_HUMAN_Weile_2017,0.009088343728164805,10.289673346225351
15B,fp8_dyn,SYUA_HUMAN_Newberry_2020,0.0017226987378942127,11.02348523363886
15B,fp8_dyn,TADBP_HUMAN_Bolognesi_2019,0.003865477472107297,7.750406412454026
15B,fp8_dyn,TAT_HV1BR_Fernandes_2016,0.002454595395014303,4.743404216197495
15B,fp8_dyn,TCRG1_MOUSE_Tsuboyama_2023_1E0L,-0.0053368949247839526,12.078045984582646
15B,fp8_dyn,THO1_YEAST_Tsuboyama_2023_2WQG,0.0036282883215688067,11.60829084204798
15B,fp8_dyn,TNKS2_HUMAN_Tsuboyama_2023_5JRT,-0.003914640452923002,28.250901170667543
15B,fp8_dyn,TPK1_HUMAN_Weile_2017,-0.0015322822557261029,13.38112860669212
15B,fp8_dyn,TPMT_HUMAN_Matreyek_2018,0.002560330800082833,13.018868126028595
15B,fp8_dyn,TPOR_HUMAN_Bridgford_2020,-0.010536908168554127,9.374823824426278
15B,fp8_dyn,TRPC_SACS2_Chan_2017,0.0005181670327948362,19.098030193860698
15B,fp8_dyn,TRPC_THEMA_Chan_2017,-0.0051664975283475245,20.417613185039084
15B,fp8_dyn,UBC9_HUMAN_Weile_2017,-0.0003235339589710007,14.134564068053312
15B,fp8_dyn,UBE4B_HUMAN_Tsuboyama_2023_3L1X,0.0010847239881798254,18.869093742102546
15B,fp8_dyn,UBR5_HUMAN_Tsuboyama_2023_1I2T,-1.6721688222975928e-07,15.098785980224529
15B,fp8_dyn,VG08_BPP22_Tsuboyama_2023_2GP8,0.0002461610221085042,20.616614083156986
15B,fp8_dyn,VILI_CHICK_Tsuboyama_2023_1YU5,0.011826089375280346,20.684020479922225
15B,fp8_dyn,VKOR1_HUMAN_Chiasson_2020_abundance,-0.001273306582934508,15.504345089601571
15B,fp8_dyn,VKOR1_HUMAN_Chiasson_2020_activity,0.00039811986761500995,16.982117515256093
15B,fp8_dyn,VRPI_BPT7_Tsuboyama_2023_2WNM,0.0019214036857800876,13.56367296830151
15B,fp8_dyn,YAIA_ECOLI_Tsuboyama_2023_2KVT,-0.006061422124414295,12.859579076018667
15B,fp8_dyn,YAP1_HUMAN_Araya_2012,-0.0011200509942654868,9.419243209614644
15B,fp8_dyn,YNZC_BACSU_Tsuboyama_2023_2JVD,-0.0009702287592278092,18.7693521689724
15B,int8_dyn,A0A192B1T2_9HIV1_Haddox_2018,-0.00014014245088850297,3.5938812918453436
15B,int8_dyn,A0A1I9GEU1_NEIME_Kennouche_2019,0.001150136313869999,12.818087794404914
15B,int8_dyn,A0A247D711_LISMN_Stadelmann_2021,0.003459919195295799,12.278811955869052
15B,int8_dyn,A0A2Z5U3Z0_9INFA_Doud_2016,0.0007782749233100628,10.08645246013223
15B,int8_dyn,A0A2Z5U3Z0_9INFA_Wu_2014,-0.0020888703648050955,9.253803112714449
15B,int8_dyn,A4D664_9INFA_Soh_2019,-0.014512944780481596,4.008508596344906
15B,int8_dyn,A4GRB6_PSEAI_Chen_2020,0.0059800684573013685,11.082085628384545
15B,int8_dyn,A4_HUMAN_Seuma_2022,-0.002393736432043214,4.984655175800814
15B,int8_dyn,AACC1_PSEAI_Dandage_2018,-0.004109629223367439,13.32358341379233
15B,int8_dyn,ACE2_HUMAN_Chan_2020,0.005663775413231903,12.37616555655524
15B,int8_dyn,ADRB2_HUMAN_Jones_2020,-0.00021766563925107452,15.687783038878475
15B,int8_dyn,AICDA_HUMAN_Gajula_2014_3cycles,0.03140531829390192,10.12686607991275
15B,int8_dyn,AMFR_HUMAN_Tsuboyama_2023_4G3O,-0.004626504630153849,28.17495088078737
15B,int8_dyn,AMIE_PSEAE_Wrenbeck_2017,0.0036551553434058803,7.216864185679518
15B,int8_dyn,ANCSZ_Hobbs_2022,-0.0017996073021467884,17.9594841729584
15B,int8_dyn,ARGR_ECOLI_Tsuboyama_2023_1AOY,0.002534041836549039,8.496122399622143
15B,int8_dyn,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,0.004334402811841942,11.118372891463205
15B,int8_dyn,BBC1_YEAST_Tsuboyama_2023_1TG0,0.008256966302967073,21.874042047666236
15B,int8_dyn,BCHB_CHLTE_Tsuboyama_2023_2KRU,0.0019879502526277126,12.074200639548284
15B,int8_dyn,BLAT_ECOLX_Deng_2012,0.017914713265357707,6.877346733465859
15B,int8_dyn,BLAT_ECOLX_Firnberg_2014,0.01851930862006751,6.896491510153052
15B,int8_dyn,BLAT_ECOLX_Jacquier_2013,0.014572736910117401,6.119157764310872
15B,int8_dyn,BLAT_ECOLX_Stiffler_2015,0.018067241728043193,6.877346733465859
15B,int8_dyn,C6KNH7_9INFA_Lee_2018,-0.003729995086760529,6.602706434504643
15B,int8_dyn,CALM1_HUMAN_Weile_2017,0.0028672149920934975,8.107771011664953
15B,int8_dyn,CAPSD_AAV2S_Sinai_2021,-0.049941329013046,4.31660349303919
15B,int8_dyn,CASP3_HUMAN_Roychowdhury_2020,0.014682281989131907,7.431021113414379
15B,int8_dyn,CASP7_HUMAN_Roychowdhury_2020,0.00017348472548051053,9.676967309822878
15B,int8_dyn,CATR_CHLRE_Tsuboyama_2023_2AMI,0.004321570630910654,22.419487286947493
15B,int8_dyn,CBPA2_HUMAN_Tsuboyama_2023_1O6X,0.0014672376411706267,20.88267503495856
15B,int8_dyn,CBS_HUMAN_Sun_2020,0.0032772614810488987,12.552578796922267
15B,int8_dyn,CBX4_HUMAN_Tsuboyama_2023_2K28,-0.01473181188163919,16.8643992907413
15B,int8_dyn,CCDB_ECOLI_Adkar_2012,0.015789117031979882,6.673107697427822
15B,int8_dyn,CCDB_ECOLI_Tripathi_2016,0.008496539840238904,7.037063363118725
15B,int8_dyn,CCR5_HUMAN_Gill_2023,-0.0013451125362887728,14.403619839465572
15B,int8_dyn,CD19_HUMAN_Klesmith_2019_FMC_singles,-0.0030449663138026883,5.6533643751253955
15B,int8_dyn,CP2C9_HUMAN_Amorosi_2021_abundance,0.0008696829135088624,13.48769096931512
15B,int8_dyn,CP2C9_HUMAN_Amorosi_2021_activity,0.0022235618109242017,13.544268916215769
15B,int8_dyn,CSN4_MOUSE_Tsuboyama_2023_1UFM,0.0014349114919920969,24.389938734314935
15B,int8_dyn,CUE1_YEAST_Tsuboyama_2023_2MYX,0.00588482284979891,18.875708138479077
15B,int8_dyn,D7PM05_CLYGR_Somermeyer_2022,-0.034181356407104416,3.6385701188761033
15B,int8_dyn,DLG4_HUMAN_Faure_2021,0.00510196453295958,13.515508893873617
15B,int8_dyn,DLG4_RAT_McLaughlin_2012,0.01164735765464009,9.0443379057725
15B,int8_dyn,DN7A_SACS2_Tsuboyama_2023_1JIC,0.003892178319637285,6.097950990377863
15B,int8_dyn,DNJA1_HUMAN_Tsuboyama_2023_2LO1,0.0053852454472360645,22.083107225221863
15B,int8_dyn,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,-0.00857329021959774,22.519020386623005
15B,int8_dyn,DYR_ECOLI_Nguyen_2023,0.0023660087536423458,24.883165101689958
15B,int8_dyn,DYR_ECOLI_Thompson_2019,0.0009651832111213787,22.616520218959593
15B,int8_dyn,ENVZ_ECOLI_Ghose_2023,0.006646405247057702,8.238998452590057
15B,int8_dyn,ENV_HV1B9_DuenasDecamp_2016,-0.02008401591422769,4.08946595475781
15B,int8_dyn,ENV_HV1BR_Haddox_2016,-0.0096439069726596,2.812466137608162
15B,int8_dyn,EPHB2_HUMAN_Tsuboyama_2023_1F0M,-0.0004140161754146998,30.95670156709857
15B,int8_dyn,ESTA_BACSU_Nutschel_2020,0.0025477728203811,12.662599103702002
15B,int8_dyn,F7YBW8_MESOW_Aakre_2015,0.0027570240719734795,20.29432890121372
15B,int8_dyn,F7YBW8_MESOW_Ding_2023,-0.004106747521028409,51.50148423837358
15B,int8_dyn,FECA_ECOLI_Tsuboyama_2023_2D1U,0.004551936474675611,10.559523668526776
15B,int8_dyn,FKBP3_HUMAN_Tsuboyama_2023_2KFV,-0.01780405279676811,4.833940569619536
15B,int8_dyn,GAL4_YEAST_Kitzman_2015,0.003095171043231204,17.257392636565964
15B,int8_dyn,GCN4_YEAST_Staller_2018,0.0006317323235777994,35.2666144456444
15B,int8_dyn,GDIA_HUMAN_Silverstein_2021,0.004538485742453968,9.272301848602208
15B,int8_dyn,GFP_AEQVI_Sarkisyan_2016,-0.11123429700302528,1.6119972828476912
15B,int8_dyn,GLPA_HUMAN_Elazar_2016,0.0031250086588373027,9.909075095997316
15B,int8_dyn,GRB2_HUMAN_Faure_2021,-0.004499896837809603,15.060173221720492
15B,int8_dyn,HCP_LAMBD_Tsuboyama_2023_2L6Q,-0.027005104295378946,11.552412494472941
15B,int8_dyn,HECD1_HUMAN_Tsuboyama_2023_3DKM,0.01559085995261722,17.68555402428955
15B,int8_dyn,HEM3_HUMAN_Loggerenberg_2023,-0.0007441736186444836,17.556088295510115
15B,int8_dyn,HIS7_YEAST_Pokusaeva_2019,-0.02755519031927367,6.761193960806658
15B,int8_dyn,HMDH_HUMAN_Jiang_2019,0.0006795583743530731,9.59590330099341
15B,int8_dyn,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,0.00030838506798752663,10.704201968489732
15B,int8_dyn,HSP82_YEAST_Flynn_2019,0.0005069013858045035,11.604218220871486
15B,int8_dyn,HSP82_YEAST_Mishra_2016,1.3809993615276905e-05,13.465966204600637
15B,int8_dyn,HXK4_HUMAN_Gersing_2022_activity,0.0049816368752022555,11.937310569452501
15B,int8_dyn,HXK4_HUMAN_Gersing_2023_abundance,-0.0018264412453514178,11.99607232903371
15B,int8_dyn,I6TAH8_I68A0_Doud_2015,-0.0326908076252284,1.833172879176934
15B,int8_dyn,IF1_ECOLI_Kelsic_2016,0.000707915556546812,17.36023523962132
15B,int8_dyn,ILF3_HUMAN_Tsuboyama_2023_2L33,-0.0074887642746462035,8.965316197162336
15B,int8_dyn,ISDH_STAAW_Tsuboyama_2023_2LHR,0.008211604915874193,14.147783919734664
15B,int8_dyn,KCNE1_HUMAN_Muhammad_2023_expression,0.007721754380296389,8.338730503469014
15B,int8_dyn,KCNE1_HUMAN_Muhammad_2023_function,-0.013496857543229324,8.32768878973535
15B,int8_dyn,KCNJ2_MOUSE_Coyote-Maestas_2022_function,-0.002969873853575722,12.386928700668495
15B,int8_dyn,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,-0.004667593551964999,12.358736265667051
15B,int8_dyn,KKA2_KLEPN_Melnikov_2014,-0.0013395092931564045,13.535809681689225
15B,int8_dyn,LGK_LIPST_Klesmith_2015,-0.0018157334092303579,14.58348358420523
15B,int8_dyn,LYAM1_HUMAN_Elazar_2016,-0.006129350157910662,10.187926786411394
15B,int8_dyn,MAFG_MOUSE_Tsuboyama_2023_1K1V,0.02206389810981413,6.377868458099722
15B,int8_dyn,MBD11_ARATH_Tsuboyama_2023_6ACV,-0.012985635354062275,13.565694950917798
15B,int8_dyn,MET_HUMAN_Estevam_2023,0.004498426767819641,15.459405012904556
15B,int8_dyn,MK01_HUMAN_Brenan_2016,0.0029050782100709938,12.996129477538975
15B,int8_dyn,MLAC_ECOLI_MacRae_2023,-0.001336427008418517,16.435991572575286
15B,int8_dyn,MSH2_HUMAN_Jia_2020,0.006216277084926003,6.651786042134558
15B,int8_dyn,MTH3_HAEAE_RockahShmuel_2015,-0.0019560270773691935,17.333946765744958
15B,int8_dyn,MTHR_HUMAN_Weile_2021,0.0022834894932122762,11.118265060599931
15B,int8_dyn,MYO3_YEAST_Tsuboyama_2023_2BTT,-0.0409214062949772,8.24898740820129
15B,int8_dyn,NCAP_I34A1_Doud_2015,-0.0306256170981207,1.8171595007498922
15B,int8_dyn,NKX31_HUMAN_Tsuboyama_2023_2L9R,4.9318495090378e-05,20.301486169079773
15B,int8_dyn,NRAM_I33A0_Jiang_2016,0.000312568983279804,6.31627903171435
15B,int8_dyn,NUD15_HUMAN_Suiter_2020,0.009365771610016838,13.195719485972944
15B,int8_dyn,NUSA_ECOLI_Tsuboyama_2023_1WCL,0.009001005225181546,18.49418847209977
15B,int8_dyn,NUSG_MYCTU_Tsuboyama_2023_2MI6,0.0052694010399344515,13.206963861222187
15B,int8_dyn,OBSCN_HUMAN_Tsuboyama_2023_1V1C,-0.005763276715719079,10.572447160460424
15B,int8_dyn,ODP2_GEOSE_Tsuboyama_2023_1W4G,-0.0060338374880183065,17.45230222270966
15B,int8_dyn,OPSD_HUMAN_Wan_2019,-0.008419568087428386,10.965663056032405
15B,int8_dyn,OTC_HUMAN_Lo_2023,-0.0002825393738541404,14.911004731368795
15B,int8_dyn,OTU7A_HUMAN_Tsuboyama_2023_2L2D,-0.02977609653771429,5.201034026398297
15B,int8_dyn,OXDA_RHOTO_Vanella_2023_activity,-0.00014625276096041917,13.209199316035011
15B,int8_dyn,OXDA_RHOTO_Vanella_2023_expression,0.0064412011792441826,13.386759541769528
15B,int8_dyn,P53_HUMAN_Giacomelli_2018_Null_Etoposide,-0.003317211366967332,16.541675459754096
15B,int8_dyn,P53_HUMAN_Giacomelli_2018_Null_Nutlin,-0.00369959895631361,16.541675459754096
15B,int8_dyn,P53_HUMAN_Giacomelli_2018_WT_Nutlin,-0.003563018010795338,16.541675459754096
15B,int8_dyn,P53_HUMAN_Kotler_2018,0.0013449030480672253,15.863909048025675
15B,int8_dyn,P84126_THETH_Chan_2017,-0.0006413846263190193,11.944299690167421
15B,int8_dyn,PABP_YEAST_Melamed_2013,-0.010885867832146734,13.962682398948036
15B,int8_dyn,PAI1_HUMAN_Huttinger_2021,0.007718482259134685,8.539794986231813
15B,int8_dyn,PA_I34A1_Wu_2015,-0.004345843833007512,3.5856321486741964
15B,int8_dyn,PHOT_CHLRE_Chen_2023,0.009053001606623035,18.432170882985808
15B,int8_dyn,PIN1_HUMAN_Tsuboyama_2023_1I6C,-0.013962550734238355,12.06478970179375
15B,int8_dyn,PITX2_HUMAN_Tsuboyama_2023_2L7M,0.007212380540377872,20.680851580853535
15B,int8_dyn,PKN1_HUMAN_Tsuboyama_2023_1URF,0.0024918620083212994,13.840290040422483
15B,int8_dyn,POLG_DEN26_Suphatrakul_2023,-0.00013957348499793465,8.069590284582171
15B,int8_dyn,POLG_PESV_Tsuboyama_2023_2MXD,0.066621264542351,5.324028318347453
15B,int8_dyn,PPARG_HUMAN_Majithia_2016,-0.0016513793996283388,14.04969888419804
15B,int8_dyn,PPM1D_HUMAN_Miller_2022,0.0012975123948345546,14.07667665641626
15B,int8_dyn,PR40A_HUMAN_Tsuboyama_2023_1UZC,-0.004961737901547081,12.20209935953332
15B,int8_dyn,PRKN_HUMAN_Clausen_2023,0.0006103256245766353,14.382722307204947
15B,int8_dyn,PSAE_PICP2_Tsuboyama_2023_1PSE,0.0016947181175531734,17.039495984865273
15B,int8_dyn,PTEN_HUMAN_Matreyek_2021,0.006805639130052998,7.268729740535976
15B,int8_dyn,PTEN_HUMAN_Mighell_2018,0.00829345469045667,6.976855225947062
15B,int8_dyn,Q2N0S5_9HIV1_Haddox_2018,-0.0042455022666105235,3.282186441295145
15B,int8_dyn,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,-0.0036984340046208874,9.954352024757771
15B,int8_dyn,Q53Z42_HUMAN_McShan_2019_expression,-0.005509942663844414,9.954352024757771
15B,int8_dyn,Q59976_STRSQ_Romero_2015,0.0011561982563793594,13.902205368305331
15B,int8_dyn,Q6WV12_9MAXI_Somermeyer_2022,-0.005115664132459799,2.930127009394065
15B,int8_dyn,Q837P4_ENTFA_Meier_2023,-0.00793530917214924,15.484547523264885
15B,int8_dyn,Q837P5_ENTFA_Meier_2023,-0.012508841858386577,14.762976424564247
15B,int8_dyn,Q8WTC7_9CNID_Somermeyer_2022,-0.0500780702513009,1.6470039043663383
15B,int8_dyn,R1AB_SARS2_Flynn_2022,-0.010796841847130478,5.170032874132109
15B,int8_dyn,RAD_ANTMA_Tsuboyama_2023_2CJJ,-0.0036482849040118115,20.316968568461
15B,int8_dyn,RAF1_HUMAN_Zinkus-Boltz_2019,0.004481409301319683,9.515388482609561
15B,int8_dyn,RASH_HUMAN_Bandaru_2017,-0.002056643332302821,13.435442768298731
15B,int8_dyn,RASK_HUMAN_Weng_2022_abundance,0.0055981626638073045,14.70267042908673
15B,int8_dyn,RASK_HUMAN_Weng_2022_binding-DARPin_K55,0.008941760787203101,14.806250492216696
15B,int8_dyn,RBP1_HUMAN_Tsuboyama_2023_2KWH,-0.007379681225898882,5.206893520760831
15B,int8_dyn,RCD1_ARATH_Tsuboyama_2023_5OAO,0.0032582704879893787,20.531641313836147
15B,int8_dyn,RCRO_LAMBD_Tsuboyama_2023_1ORC,0.011317278889636073,20.368990181448247
15B,int8_dyn,RD23A_HUMAN_Tsuboyama_2023_1IFY,0.003762768860630983,13.1978664635061
15B,int8_dyn,RDRP_I33A0_Li_2023,-0.0019390635422473212,6.163135799211779
15B,int8_dyn,REV_HV1H2_Fernandes_2016,0.006483464135476902,10.369832963274526
15B,int8_dyn,RFAH_ECOLI_Tsuboyama_2023_2LCL,-0.0003945616825016818,13.025896392610205
15B,int8_dyn,RL20_AQUAE_Tsuboyama_2023_1GYZ,0.0019100800649505256,30.630911834719527
15B,int8_dyn,RL40A_YEAST_Mavor_2016,-0.0007729667441399579,11.220391511645035
15B,int8_dyn,RL40A_YEAST_Roscoe_2013,0.0016209100274396926,11.044858671002679
15B,int8_dyn,RL40A_YEAST_Roscoe_2014,0.0046558721771112754,11.438708402760568
15B,int8_dyn,RNC_ECOLI_Weeks_2023,0.0015108389851267168,15.975215835700004
15B,int8_dyn,RPC1_BP434_Tsuboyama_2023_1R69,-0.005256910529955694,22.873542607918115
15B,int8_dyn,RPC1_LAMBD_Li_2019_high-expression,0.014454733621866223,11.494961208026746
15B,int8_dyn,RPC1_LAMBD_Li_2019_low-expression,0.008279426499859133,11.494961208026746
15B,int8_dyn,RS15_GEOSE_Tsuboyama_2023_1A32,-0.0034322701065767625,17.92292651891333
15B,int8_dyn,S22A1_HUMAN_Yee_2023_abundance,0.00292920337032776,10.886951569761127
